;variable2;variable3;variable8;variable11;variable14;variable15;variable1_0;variable1_1;variable4_0;variable4_1;variable4_2;variable6_0;variable6_1;variable6_2;variable6_3;variable6_4;variable6_5;variable6_6;variable6_7;variable6_8;variable6_9;variable6_10;variable6_11;variable6_12;variable6_13;variable7_0;variable7_1;variable7_2;variable7_3;variable7_4;variable7_5;variable7_6;variable7_7;variable7_8;variable9_0;variable9_1;variable10_0;variable10_1;variable12_0;variable12_1;variable13_0;variable13_1;variable13_2;classLabel
6340;25.634813822521387;0.00021845877607098882;3.9387760511872076;0.0;187.87489359118715;0.0;0.0;1.0;0.0;0.015638301101607244;0.9843616988983928;0.0;0.9843616988983928;0.015638301101607244;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015638301101607244;0.0;0.0;0.0;0.9843616988983928;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0
6341;31.759888797429042;0.00024016289263208886;0.0;4.026132418698626;183.790940650411;132.69047638888122;0.324622527100458;0.675377472899542;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.675377472899542;0.324622527100458;1.0;0.0;0.0;0
6342;21.548762509613162;0.0003529285048877488;0.39934481174335584;0.0;326.0092649705459;0.0;0.300463248527296;0.699536751472704;0.0;0.699536751472704;0.300463248527296;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.699536751472704;0.300463248527296;0.0;0.0;0.0;0.0;0.0;0.300463248527296;0.0;0.0;0.0;0.699536751472704;0.0;1.0;0.0;1.0;0.0;0.300463248527296;0.699536751472704;0.300463248527296;0.0;0.699536751472704;0
6343;19.873287699835778;0.00043795672453032585;1.8622386585668929;0.6649592281585289;80.0;3.3247961407926447;0.6649592281585289;0.3350407718414711;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.3350407718414711;0.6649592281585289;0.3350407718414711;0.6649592281585289;0.6649592281585289;0.0;0.3350407718414711;0
6344;31.122773812018202;0.00010517263522517387;0.39688728930562944;0.0;0.0;0.0;0.0;1.0;0.0;0.6548390629461092;0.34516093705389084;0.0;0.0;0.0;0.0;0.6548390629461092;0.0;0.0;0.0;0.0;0.0;0.34516093705389084;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.34516093705389084;0.6548390629461092;0.34516093705389084;0.0;0.6548390629461092;0
6345;25.450981445526363;0.00020518199328801485;3.618907715215866;0.0;187.2212673618715;0.0;0.0;1.0;0.0;0.09734157976606228;0.9026584202339377;0.0;0.9026584202339377;0.09734157976606228;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09734157976606228;0.0;0.0;0.0;0.9026584202339377;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0
6346;40.75572844374224;0.00024259026761313602;0.18844212852864328;0.0;160.0;0.0;0.25362201731007894;0.7463779826899211;0.0;1.0;0.0;0.0;0.0;0.25362201731007894;0.0;0.0;0.0;0.0;0.0;0.0;0.7463779826899211;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.25362201731007894;0.7463779826899211;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0
6347;18.50912259649616;0.0006014064061031468;0.5134209736860605;0.07087740350383864;120.0;0.07087740350383864;0.0;1.0;0.0;1.0;0.0;0.07087740350383864;0.0;0.0;0.0;0.9291225964961614;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07087740350383864;0.0;0.0;0.0;0.9291225964961614;0.0;1.0;0.0;0.9291225964961614;0.07087740350383864;1.0;0.0;1.0;0.0;0.0;0
6348;25.744089808988868;0.0002704016273629734;3.4885563556424963;1.3614225422569985;364.8492465246705;0.6807112711284993;0.0;1.0;0.0;0.3192887288715007;0.6807112711284993;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3192887288715007;0.0;0.6807112711284993;0.0;0.0;0.0;0.0;0.0;0.6807112711284993;0.0;0.0;0.0;0.3192887288715007;0.0;1.0;0.0;0.3192887288715007;0.6807112711284993;0.0;1.0;1.0;0.0;0.0;0
6349;32.78015031735015;0.0004371210592395619;0.0;0.0;179.72603116309327;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.8630155815466313;0.13698441845336873;1.0;0.0;0.0;0
6350;23.806261221013035;0.00014164696745204666;1.7779780311350963;0.6665233996512485;362.9993552984306;0.33326169982562426;0.0;1.0;0.0;0.6667383001743757;0.33326169982562426;0.0;0.0;0.6667383001743757;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33326169982562426;0.0;0.0;0.0;0.0;0.0;0.33326169982562426;0.0;0.0;0.0;0.6667383001743757;0.0;1.0;0.0;0.6667383001743757;0.33326169982562426;0.6667383001743757;0.33326169982562426;1.0;0.0;0.0;0
6351;27.748338020891847;9.281810766020164e-05;0.38375846539295033;0.0;267.1076177934506;214.63621532040327;0.3223095551637357;0.6776904448362643;0.0;0.3223095551637357;0.6776904448362643;0.0;0.3223095551637357;0.6776904448362643;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6776904448362643;0.0;0.0;0.0;0.3223095551637357;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0
6352;26.228271233114786;0.00013485152418240442;0.40747396950779313;0.0;100.0;0.0;0.0;1.0;0.0;1.0;0.0;0.7283904139348143;0.0;0.0;0.2716095860651857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0
6353;48.515927930819565;0.0025790405932828294;0.0;0.0510517053828643;0.43393949575434476;0.02552585269143215;0.0;1.0;0.0;0.02552585269143215;0.9744741473085679;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02552585269143215;0.9744741473085679;0.9744741473085679;0.02552585269143215;0.02552585269143215;0.9744741473085679;1.0;0.0;0.0;0
6354;35.200554852147874;0.0016461222516524047;0.12849402555228479;0.0;353.5375618716413;3598.9525866202976;0.0;1.0;0.0;1.0;0.0;0.895195119151121;0.0;0.0;0.0;0.0;0.0;0.0;0.10480488084887896;0.0;0.0;0.0;0.0;0.0;0.0;0.10480488084887896;0.0;0.0;0.0;0.0;0.0;0.0;0.895195119151121;0.0;1.0;0.0;1.0;0.0;0.895195119151121;0.10480488084887896;1.0;0.0;0.0;0
6355;27.72760606016808;0.00020615256089176237;0.7563158753197183;0.6482707502740443;337.6230072489952;0.7839097499086519;0.7839097499086519;0.21609025009134808;0.0;1.0;0.0;0.21609025009134808;0.0;0.0;0.0;0.0;0.0;0.7839097499086519;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7839097499086519;0.0;0.0;0.0;0.0;0.21609025009134808;0.0;0.7839097499086519;0.21609025009134808;0.7839097499086519;0.21609025009134808;0.7839097499086519;0.21609025009134808;1.0;0.0;0.0;0
6356;24.16240104306766;0.0001514736114847094;0.01800527770305812;0.9002638851529059;123.60105554061163;2.7007916554587177;0.549868057423547;0.45013194257645295;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.549868057423547;0.45013194257645295;1.0;0.0;1.0;0.0;0.0;0
6357;19.902671277041474;0.0010736792377298002;1.656400114403992;0.0;137.17974209646698;0.0;0.0;1.0;0.0;0.7050644758832549;0.29493552411674506;0.0;0.0;0.7050644758832549;0.0;0.0;0.0;0.0;0.0;0.0;0.29493552411674506;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.29493552411674506;0.0;0.0;0.0;0.7050644758832549;0.0;0.7050644758832549;0.29493552411674506;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0
6358;53.32549851774397;0.0005075745441335017;4.325498517743972;1.9224437856639875;100.0;41.73873569009057;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3591854047786708;0.6408145952213292;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6408145952213292;0.3591854047786708;0.0;0.0;0.0;0.0;0.0;1.0;0.3591854047786708;0.6408145952213292;0.0;1.0;1.0;0.0;0.0;0
6359;19.105169281852014;0.0003813317161361419;0.08538509841532352;0.0;140.0;2.1357693371916953;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5339423342979238;0.4660576657020762;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0
6360;32.956069794834285;4.866359817316228e-05;3.865117490412975;0.0788786605772076;419.6844853576912;1.6564518721213597;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0788786605772076;0.0;0.0;0.0;0.0;0.9211213394227924;0.0;0.0;0.0;0.0;0.0;0.0;0.9211213394227924;0.0;0.0;0.0788786605772076;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.9211213394227924;0.0788786605772076;0.0;1.0;0.0788786605772076;0.0;0.9211213394227924;0
6361;32.709403867473576;0.0002454884166208197;0.15574738108337233;0.0;160.0;13.770104756665107;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.31149476216674465;0.6885052378332553;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.31149476216674465;0.6885052378332553;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.6885052378332553;0.31149476216674465;1.0;0.0;0.0;0
6362;21.419040747643272;0.00044772262606980413;0.44685834222953774;1.5761892268442315;124.60951381475385;3.8809461342211575;0.42381077315576854;0.5761892268442315;0.0;0.42381077315576854;0.5761892268442315;0.42381077315576854;0.0;0.5761892268442315;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0
6363;18.024524317300582;0.001;0.7189967237999796;1.0;120.0;1.0;0.6634691302993767;0.3365308697006233;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3365308697006233;0.0;0.0;0.0;0.6634691302993767;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0
6364;29.932021462947546;0.00012695151904662777;0.8670911427976665;1.0;97.54149536497363;12.834018540105482;0.0;1.0;0.0;1.0;0.0;0.38537384124340734;0.0;0.0;0.0;0.0;0.0;0.6146261587565927;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6146261587565927;0.0;0.0;0.0;0.0;0.38537384124340734;0.0;1.0;0.0;0.0;1.0;0.6146261587565927;0.38537384124340734;1.0;0.0;0.0;0
6365;22.04585797103453;6.959644332588065e-05;0.334255682686028;1.0;200.0;7.770227307441122;0.6770227307441121;0.3229772692558879;0.0;0.6770227307441121;0.3229772692558879;0.0;0.0;0.3229772692558879;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6770227307441121;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.3229772692558879;0.6770227307441121;1.0;0.0;0.0;0
6366;21.649316182013532;0.0006127315335621567;0.2721718008885794;0.5103419089932353;160.0;0.0;0.4896580910067647;0.5103419089932353;0.0;1.0;0.0;0.0;0.0;0.4896580910067647;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5103419089932353;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.4896580910067647;0.5103419089932353;0.4896580910067647;0.5103419089932353;1.0;0.0;1.0;0.0;0.0;0
6367;25.12726019461647;0.0004154650840830569;0.1982474392885069;0.0;222.18308316700737;3.635573020620399;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.2728853958759202;0.0;0.0;0.7271146041240798;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.2728853958759202;0.7271146041240798;1.0;0.0;0.0;0
6368;31.328581935627795;0.00016644065195026326;0.22485499520884208;0.0;267.42749760442103;230.40225503071582;0.6286251197789479;0.37137488022105214;0.0;0.6286251197789479;0.37137488022105214;0.0;0.0;0.37137488022105214;0.0;0.0;0.0;0.0;0.6286251197789479;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0
6369;28.432743269049215;0.00012612111606040058;0.23202291270037323;0.0;271.0114563501866;222.87594166460812;0.44942718249066926;0.5505728175093307;0.0;0.44942718249066926;0.5505728175093307;0.0;0.0;0.5505728175093307;0.0;0.0;0.0;0.0;0.44942718249066926;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0
6370;23.063377877535974;1.766100511802768e-06;0.904942237158851;9.85722908059821;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8961117345998372;0.10388826540016283;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.10388826540016283;0.8961117345998372;1.0;0.0;0.0;0.0;1.0;0
6371;27.58582525748823;0.0003136731104395466;4.885323118320008;1.8705498335948183;368.9352749167974;0.9352749167974092;0.06472508320259085;0.9352749167974092;0.0;0.06472508320259085;0.9352749167974092;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06472508320259085;0.9352749167974092;0.0;0.0;0.0;0.0;0.0;0.9352749167974092;0.0;0.0;0.0;0.06472508320259085;0.0;0.9352749167974092;0.06472508320259085;0.06472508320259085;0.9352749167974092;0.06472508320259085;0.9352749167974092;0.9352749167974092;0.0;0.06472508320259085;0
6372;23.946713860099127;0.00015255019598623348;0.7790936715907237;0.0;360.34941204129956;0.0;0.36245100344163117;0.6375489965583688;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6375489965583688;0.36245100344163117;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.6375489965583688;0.36245100344163117;1.0;0.0;0.36245100344163117;0.6375489965583688;0.6375489965583688;0.0;0.36245100344163117;0
6373;24.883961336115245;0.0002497812592398332;0.629956961300042;1.6017499260813346;296.1049955648801;1282.0787466736601;0.0;1.0;0.0;0.8008749630406673;0.1991250369593327;0.0;0.0;0.1991250369593327;0.0;0.0;0.8008749630406673;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1991250369593327;0.8008749630406673;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.1991250369593327;0.8008749630406673;1.0;0.0;1.0;0.0;0.0;0
6374;33.972828093524946;0.00025914850672094413;0.21648251285813166;0.0;219.02838310930187;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.3943233781396276;0.0;0.0;0.0;0.0;0.6056766218603724;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.3943233781396276;0.6056766218603724;1.0;0.0;0.0;0
6375;26.28838423072417;0.00012507811963096495;1.6371668761712694;0.7276297227427865;100.0;2.1828891682283595;0.0;1.0;0.0;0.7276297227427865;0.2723702772572135;0.7276297227427865;0.0;0.0;0.0;0.0;0.0;0.2723702772572135;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2723702772572135;0.0;0.0;0.0;0.0;0.7276297227427865;0.0;1.0;0.0;0.2723702772572135;0.7276297227427865;0.2723702772572135;0.7276297227427865;1.0;0.0;0.0;0
6376;34.20126027554451;0.0004415991741377968;5.498686821531944;3.3198254709350508;300.0;2.3713039078107507;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.5257392184378499;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4742607815621501;0.0;0.0;0.0;0.0;0.0;0.4742607815621501;0.0;0.0;0.0;0.5257392184378499;0.0;0.5257392184378499;0.4742607815621501;0.5257392184378499;0.4742607815621501;0.5257392184378499;0.4742607815621501;1.0;0.0;0.0;0
6377;31.06082520208517;0.00023098686455905968;0.9600875696062688;2.1596497215749246;0.0;216.0014594934378;0.35994162026248744;0.6400583797375126;0.0;0.35994162026248744;0.6400583797375126;0.0;0.0;0.6400583797375126;0.0;0.0;0.0;0.35994162026248744;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.35994162026248744;0.0;0.0;0.0;0.0;0.6400583797375126;0.0;0.35994162026248744;0.6400583797375126;0.6400583797375126;0.35994162026248744;0.35994162026248744;0.6400583797375126;1.0;0.0;0.0;0
6378;21.758903290481634;0.0003929352415379383;0.03506252152376993;0.0;144.93747847623007;95.06252152376993;0.12343696190575182;0.8765630380942482;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12343696190575182;0.8765630380942482;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12343696190575182;0.8765630380942482;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.8765630380942482;0.12343696190575182;1.0;0.0;0.0;0
6379;30.61194924993079;0.0008586183172178518;0.3343611958139159;0.0;512.2785124348268;3821.1899174087575;0.0;1.0;0.0;1.0;0.0;0.3991296486411665;0.0;0.0;0.0;0.0;0.0;0.0;0.6008703513588335;0.0;0.0;0.0;0.0;0.0;0.0;0.6008703513588335;0.0;0.0;0.0;0.0;0.0;0.0;0.3991296486411665;0.0;1.0;0.0;1.0;0.0;0.3991296486411665;0.6008703513588335;1.0;0.0;0.0;0
6380;22.685918983333142;7.05760448304693e-05;0.015806341401137833;0.0;100.0;0.0;0.0;1.0;0.0;0.12645073120910266;0.8735492687908973;0.12645073120910266;0.0;0.0;0.0;0.0;0.0;0.8735492687908973;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8735492687908973;0.0;0.0;0.0;0.0;0.12645073120910266;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0
6381;33.891159066146436;0.0004139488326830488;1.5885172373650973;0.0;434.3133170427362;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.6223181322928781;0.0;0.0;0.0;0.0;0.0;0.37768186770712187;0.0;0.0;0.0;0.0;0.0;0.0;0.37768186770712187;0.0;0.0;0.0;0.0;0.0;0.0;0.6223181322928781;0.0;0.37768186770712187;0.6223181322928781;1.0;0.0;0.0;1.0;0.6223181322928781;0.0;0.37768186770712187;0
6382;27.301036764424794;0.00016337285410479758;0.04;0.0;252.97334310855626;1003.531556207237;0.11711094819072876;0.8828890518092712;0.0;1.0;0.0;0.0;0.8828890518092712;0.0;0.0;0.0;0.0;0.0;0.11711094819072876;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0
6383;44.19565049103591;5.458348101466851e-05;0.6427521272514503;1.5617393344198893;252.78086966720994;2100.5625960995717;0.6095651663950277;0.39043483360497233;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6095651663950277;0.0;0.0;0.39043483360497233;0.0;0.0;0.0;0.6095651663950277;0.0;0.0;0.0;0.0;0.0;0.0;0.39043483360497233;0.0;0.39043483360497233;0.6095651663950277;0.6095651663950277;0.39043483360497233;0.39043483360497233;0.6095651663950277;1.0;0.0;0.0;0
6384;23.621565315795966;8.527234506554004e-05;0.08553203604218838;0.0;219.9733981978906;4.966747747363226;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.006650450527354801;0.0;0.0;0.0;0.0;0.9933495494726452;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9933495494726452;0.0;0.0;0.0;0.006650450527354801;0.0;1.0;0.0;1.0;0.0;0.006650450527354801;0.9933495494726452;1.0;0.0;0.0;0
6385;17.29627061844585;3.5076002590349106e-05;0.2653749595257952;0.1970003237936383;200.0;0.1970003237936383;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.1970003237936383;0.0;0.0;0.0;0.0;0.0;0.0;0.8029996762063617;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.8029996762063617;0.1970003237936383;1.0;0.0;0.1970003237936383;0.0;0.8029996762063617;0
6386;42.5076489237595;0.00010834203610117802;0.933911131623234;0.0;133.73564452649293;0.6264355473507064;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.3735644526492936;0.0;0.0;0.0;0.6264355473507064;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6264355473507064;0.0;0.0;0.0;0.0;0.3735644526492936;0.0;0.0;1.0;1.0;0.0;0.6264355473507064;0.3735644526492936;1.0;0.0;0.0;0
6387;28.687202784150198;7.802395979607702e-05;0.39501741070557816;0.06897695284438643;218.62046094311228;141.13811972193238;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.9655115235778068;0.034488476422193215;0.9655115235778068;0.034488476422193215;1.0;0.0;0.0;0
6388;21.48542595960087;0.0008110420455098009;0.34108775249455503;0.0;138.5425959600871;0.3643510099782201;0.0;1.0;0.0;0.8178244950108899;0.18217550498911006;0.0;0.0;0.8178244950108899;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18217550498911006;0.0;0.0;0.0;0.0;0.0;0.0;0.18217550498911006;0.0;0.8178244950108899;0.0;0.18217550498911006;0.8178244950108899;1.0;0.0;0.8178244950108899;0.18217550498911006;1.0;0.0;0.0;0
6389;21.942169320883743;7.523752208159296e-05;0.28721297931969847;0.9303244829924623;410.24542761894475;277.49563415640455;0.0;1.0;0.0;0.9303244829924623;0.06967551700753771;0.9303244829924623;0.0;0.06967551700753771;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06967551700753771;0.0;0.0;0.0;0.9303244829924623;0.0;1.0;0.0;0.06967551700753771;0.9303244829924623;1.0;0.0;1.0;0.0;0.0;0
6390;24.00450085000159;0.00012213048117050646;1.582842993916167;0.0;183.0097403745366;0.6237824531829247;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0
6391;32.25987583711098;0.0003470953420261819;0.7937228160495287;0.0;120.0;0.0;0.0;1.0;0.0;0.5290465797381808;0.4709534202618192;0.0;0.0;0.0;0.4709534202618192;0.5290465797381808;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0
6392;36.57939328423699;0.0002094299628198989;4.560541961067457;0.0;200.0;133.70432543560977;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.17794328205829812;0.8220567179417019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17794328205829812;0.0;0.0;0.0;0.8220567179417019;0.0;0.8220567179417019;0.17794328205829812;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0
6393;32.259832429597985;0.00013242307453226366;3.0596776984613347;0.0;0.0;0.43386173828467456;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43386173828467456;0.0;0.0;0.5661382617153254;0.0;0.0;0.0;0.43386173828467456;0.0;0.0;0.0;0.0;0.0;0.0;0.5661382617153254;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0
6394;24.836255049384125;0.00022830335502639458;4.283033550263946;0.0;196.52853680422314;467.7161882857469;0.8553557001759639;0.14464429982403615;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.14464429982403615;0.0;0.0;0.8553557001759639;0.0;0.0;0.0;0.0;0.0;0.0;0.8553557001759639;0.0;0.0;0.14464429982403615;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0
6395;20.0;3.7476571313579038e-06;0.4887570286059263;0.0;143.88007497179655;0.11992502820345274;0.0;1.0;0.0;0.9700187429491368;0.029981257050863186;0.0;0.0;0.0;0.0;0.9700187429491368;0.0;0.0;0.0;0.0;0.029981257050863186;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0
6396;31.947215992911836;0.0001888116902720923;4.278229320338369;0.0;294.1407573522351;0.0;0.0;1.0;0.0;1.0;0.0;0.26759466902938744;0.0;0.0;0.0;0.7324053309706126;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7324053309706126;0.0;0.0;0.0;0.26759466902938744;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0
6397;19.62070772914898;0.00028205025309259685;0.25616153385637774;1.0492922708510222;0.0;40.852123187446935;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.4753538645744889;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5246461354255111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.4753538645744889;0.5246461354255111;0.4753538645744889;0.5246461354255111;1.0;0.0;1.0;0.0;0.0;0
6398;35.9870173212591;0.0002591527808159645;1.7021825830852075;0.0;300.0;1.038253933531834;0.48087303323408304;0.519126966765917;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.48087303323408304;0.0;0.0;0.0;0.0;0.519126966765917;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.519126966765917;0.48087303323408304;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0
